time,unique_id,factor_tag,value
2015-06-19,000906.SH,alpha_110,1.0
2015-06-19,000928.SH,alpha_110,0.36363636363636365
2015-06-19,930050.CSI,alpha_110,0.5454545454545454
2015-06-19,931071.CSI,alpha_110,0.2727272727272727
2015-06-19,932000.CSI,alpha_110,0.45454545454545453
2015-06-19,Au9999.SGE,alpha_110,0.18181818181818182
2015-06-23,000140.SH,alpha_110,0.09090909090909091
2015-06-23,000300.SH,alpha_110,0.8181818181818182
2015-06-23,000510.CSI,alpha_110,0.9090909090909091
2015-06-23,000852.SH,alpha_110,0.7272727272727273
2015-06-23,000905.SH,alpha_110,0.6363636363636364
2015-06-23,000906.SH,alpha_110,1.0
2015-06-23,000928.SH,alpha_110,0.36363636363636365
2015-06-23,930050.CSI,alpha_110,0.5454545454545454
2015-06-23,931071.CSI,alpha_110,0.2727272727272727
2015-06-23,932000.CSI,alpha_110,0.45454545454545453
2015-06-23,Au9999.SGE,alpha_110,0.18181818181818182
2015-06-24,000140.SH,alpha_110,0.09090909090909091
2015-06-24,000300.SH,alpha_110,0.8181818181818182
2015-06-24,000510.CSI,alpha_110,0.9090909090909091
2015-06-24,000852.SH,alpha_110,0.7272727272727273
2015-06-24,000905.SH,alpha_110,0.6363636363636364
2015-06-24,000906.SH,alpha_110,1.0
2015-06-24,000928.SH,alpha_110,0.36363636363636365
2015-06-24,930050.CSI,alpha_110,0.5454545454545454
2015-06-24,931071.CSI,alpha_110,0.2727272727272727
2015-06-24,932000.CSI,alpha_110,0.45454545454545453
2015-06-24,Au9999.SGE,alpha_110,0.18181818181818182
2015-06-25,000140.SH,alpha_110,0.09090909090909091
2015-06-25,000300.SH,alpha_110,0.8181818181818182
2015-06-25,000510.CSI,alpha_110,0.9090909090909091
2015-06-25,000852.SH,alpha_110,0.7272727272727273
2015-06-25,000905.SH,alpha_110,0.6363636363636364
2015-06-25,000906.SH,alpha_110,1.0
2015-06-25,000928.SH,alpha_110,0.36363636363636365
2015-06-25,930050.CSI,alpha_110,0.5454545454545454
2015-06-25,931071.CSI,alpha_110,0.2727272727272727
2015-06-25,932000.CSI,alpha_110,0.45454545454545453
2015-06-25,Au9999.SGE,alpha_110,0.18181818181818182
2015-06-26,000140.SH,alpha_110,0.09090909090909091
2015-06-26,000300.SH,alpha_110,0.7272727272727273
2015-06-26,000510.CSI,alpha_110,0.9090909090909091
2015-06-26,000852.SH,alpha_110,0.8181818181818182
2015-06-26,000905.SH,alpha_110,0.6363636363636364
2015-06-26,000906.SH,alpha_110,1.0
2015-06-26,000928.SH,alpha_110,0.36363636363636365
2015-06-26,930050.CSI,alpha_110,0.5454545454545454
2015-06-26,931071.CSI,alpha_110,0.2727272727272727
2015-06-26,932000.CSI,alpha_110,0.45454545454545453
2015-06-26,Au9999.SGE,alpha_110,0.18181818181818182
2015-06-29,000140.SH,alpha_110,0.09090909090909091
2015-06-29,000300.SH,alpha_110,0.8181818181818182
2015-06-29,000510.CSI,alpha_110,0.9090909090909091
2015-06-29,000852.SH,alpha_110,0.7272727272727273
2015-06-29,000905.SH,alpha_110,0.6363636363636364
2015-06-29,000906.SH,alpha_110,1.0
2015-06-29,000928.SH,alpha_110,0.36363636363636365
2015-06-29,930050.CSI,alpha_110,0.5454545454545454
2015-06-29,931071.CSI,alpha_110,0.2727272727272727
2015-06-29,932000.CSI,alpha_110,0.45454545454545453
2015-06-29,Au9999.SGE,alpha_110,0.18181818181818182
2015-06-30,000140.SH,alpha_110,0.09090909090909091
2015-06-30,000300.SH,alpha_110,0.9090909090909091
2015-06-30,000510.CSI,alpha_110,0.8181818181818182
2015-06-30,000852.SH,alpha_110,0.7272727272727273
2015-06-30,000905.SH,alpha_110,0.6363636363636364
2015-06-30,000906.SH,alpha_110,1.0
2015-06-30,000928.SH,alpha_110,0.36363636363636365
2015-06-30,930050.CSI,alpha_110,0.5454545454545454
2015-06-30,931071.CSI,alpha_110,0.2727272727272727
2015-06-30,932000.CSI,alpha_110,0.45454545454545453
2015-06-30,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-01,000140.SH,alpha_110,0.09090909090909091
2015-07-01,000300.SH,alpha_110,0.9090909090909091
2015-07-01,000510.CSI,alpha_110,0.8181818181818182
2015-07-01,000852.SH,alpha_110,0.7272727272727273
2015-07-01,000905.SH,alpha_110,0.5454545454545454
2015-07-01,000906.SH,alpha_110,1.0
2015-07-01,000928.SH,alpha_110,0.2727272727272727
2015-07-01,930050.CSI,alpha_110,0.6363636363636364
2015-07-01,931071.CSI,alpha_110,0.36363636363636365
2015-07-01,932000.CSI,alpha_110,0.45454545454545453
2015-07-01,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-02,000140.SH,alpha_110,0.09090909090909091
2015-07-02,000300.SH,alpha_110,0.9090909090909091
2015-07-02,000510.CSI,alpha_110,0.8181818181818182
2015-07-02,000852.SH,alpha_110,0.7272727272727273
2015-07-02,000905.SH,alpha_110,0.6363636363636364
2015-07-02,000906.SH,alpha_110,1.0
2015-07-02,000928.SH,alpha_110,0.2727272727272727
2015-07-02,930050.CSI,alpha_110,0.5454545454545454
2015-07-02,931071.CSI,alpha_110,0.36363636363636365
2015-07-02,932000.CSI,alpha_110,0.45454545454545453
2015-07-02,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-03,000140.SH,alpha_110,0.09090909090909091
2015-07-03,000300.SH,alpha_110,0.8181818181818182
2015-07-03,000510.CSI,alpha_110,0.9090909090909091
2015-07-03,000852.SH,alpha_110,0.7272727272727273
2015-07-03,000905.SH,alpha_110,0.6363636363636364
2015-07-03,000906.SH,alpha_110,1.0
2015-07-03,000928.SH,alpha_110,0.36363636363636365
2015-07-03,930050.CSI,alpha_110,0.5454545454545454
2015-07-03,931071.CSI,alpha_110,0.2727272727272727
2015-07-03,932000.CSI,alpha_110,0.45454545454545453
2015-07-03,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-06,000140.SH,alpha_110,0.09090909090909091
2015-07-06,000300.SH,alpha_110,0.8181818181818182
2015-07-06,000510.CSI,alpha_110,0.9090909090909091
2015-07-06,000852.SH,alpha_110,0.7272727272727273
2015-07-06,000905.SH,alpha_110,0.6363636363636364
2015-07-06,000906.SH,alpha_110,1.0
2015-07-06,000928.SH,alpha_110,0.36363636363636365
2015-07-06,930050.CSI,alpha_110,0.5454545454545454
2015-07-06,931071.CSI,alpha_110,0.2727272727272727
2015-07-06,932000.CSI,alpha_110,0.45454545454545453
2015-07-06,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-07,000140.SH,alpha_110,0.09090909090909091
2015-07-07,000300.SH,alpha_110,0.9090909090909091
2015-07-07,000510.CSI,alpha_110,0.7272727272727273
2015-07-07,000852.SH,alpha_110,0.8181818181818182
2015-07-07,000905.SH,alpha_110,0.6363636363636364
2015-07-07,000906.SH,alpha_110,1.0
2015-07-07,000928.SH,alpha_110,0.2727272727272727
2015-07-07,930050.CSI,alpha_110,0.5454545454545454
2015-07-07,931071.CSI,alpha_110,0.36363636363636365
2015-07-07,932000.CSI,alpha_110,0.45454545454545453
2015-07-07,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-08,000140.SH,alpha_110,0.09090909090909091
2015-07-08,000300.SH,alpha_110,0.8181818181818182
2015-07-08,000510.CSI,alpha_110,0.7272727272727273
2015-07-08,000852.SH,alpha_110,1.0
2015-07-08,000905.SH,alpha_110,0.6363636363636364
2015-07-08,000906.SH,alpha_110,0.9090909090909091
2015-07-08,000928.SH,alpha_110,0.2727272727272727
2015-07-08,930050.CSI,alpha_110,0.5454545454545454
2015-07-08,931071.CSI,alpha_110,0.36363636363636365
2015-07-08,932000.CSI,alpha_110,0.45454545454545453
2015-07-08,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-09,000140.SH,alpha_110,0.09090909090909091
2015-07-09,000300.SH,alpha_110,0.7272727272727273
2015-07-09,000510.CSI,alpha_110,0.8181818181818182
2015-07-09,000852.SH,alpha_110,0.9090909090909091
2015-07-09,000905.SH,alpha_110,0.6363636363636364
2015-07-09,000906.SH,alpha_110,1.0
2015-07-09,000928.SH,alpha_110,0.2727272727272727
2015-07-09,930050.CSI,alpha_110,0.5454545454545454
2015-07-09,931071.CSI,alpha_110,0.36363636363636365
2015-07-09,932000.CSI,alpha_110,0.45454545454545453
2015-07-09,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-10,000140.SH,alpha_110,0.09090909090909091
2015-07-10,000300.SH,alpha_110,0.7272727272727273
2015-07-10,000510.CSI,alpha_110,0.8181818181818182
2015-07-10,000852.SH,alpha_110,0.9090909090909091
2015-07-10,000905.SH,alpha_110,0.6363636363636364
2015-07-10,000906.SH,alpha_110,1.0
2015-07-10,000928.SH,alpha_110,0.2727272727272727
2015-07-10,930050.CSI,alpha_110,0.5454545454545454
2015-07-10,931071.CSI,alpha_110,0.36363636363636365
2015-07-10,932000.CSI,alpha_110,0.45454545454545453
2015-07-10,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-13,000140.SH,alpha_110,0.09090909090909091
2015-07-13,000300.SH,alpha_110,0.7272727272727273
2015-07-13,000510.CSI,alpha_110,0.8181818181818182
2015-07-13,000852.SH,alpha_110,0.9090909090909091
2015-07-13,000905.SH,alpha_110,0.6363636363636364
2015-07-13,000906.SH,alpha_110,1.0
2015-07-13,000928.SH,alpha_110,0.2727272727272727
2015-07-13,930050.CSI,alpha_110,0.5454545454545454
2015-07-13,931071.CSI,alpha_110,0.36363636363636365
2015-07-13,932000.CSI,alpha_110,0.45454545454545453
2015-07-13,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-14,000140.SH,alpha_110,0.09090909090909091
2015-07-14,000300.SH,alpha_110,0.7272727272727273
2015-07-14,000510.CSI,alpha_110,0.8181818181818182
2015-07-14,000852.SH,alpha_110,0.9090909090909091
2015-07-14,000905.SH,alpha_110,0.6363636363636364
2015-07-14,000906.SH,alpha_110,1.0
2015-07-14,000928.SH,alpha_110,0.2727272727272727
2015-07-14,930050.CSI,alpha_110,0.5454545454545454
2015-07-14,931071.CSI,alpha_110,0.36363636363636365
2015-07-14,932000.CSI,alpha_110,0.45454545454545453
2015-07-14,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-15,000140.SH,alpha_110,0.09090909090909091
2015-07-15,000300.SH,alpha_110,0.9090909090909091
2015-07-15,000510.CSI,alpha_110,0.8181818181818182
2015-07-15,000852.SH,alpha_110,0.7272727272727273
2015-07-15,000905.SH,alpha_110,0.6363636363636364
2015-07-15,000906.SH,alpha_110,1.0
2015-07-15,000928.SH,alpha_110,0.2727272727272727
2015-07-15,930050.CSI,alpha_110,0.5454545454545454
2015-07-15,931071.CSI,alpha_110,0.36363636363636365
2015-07-15,932000.CSI,alpha_110,0.45454545454545453
2015-07-15,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-16,000140.SH,alpha_110,0.09090909090909091
2015-07-16,000300.SH,alpha_110,0.9090909090909091
2015-07-16,000510.CSI,alpha_110,0.8181818181818182
2015-07-16,000852.SH,alpha_110,0.7272727272727273
2015-07-16,000905.SH,alpha_110,0.6363636363636364
2015-07-16,000906.SH,alpha_110,1.0
2015-07-16,000928.SH,alpha_110,0.2727272727272727
2015-07-16,930050.CSI,alpha_110,0.5454545454545454
2015-07-16,931071.CSI,alpha_110,0.36363636363636365
2015-07-16,932000.CSI,alpha_110,0.45454545454545453
2015-07-16,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-17,000140.SH,alpha_110,0.09090909090909091
2015-07-17,000300.SH,alpha_110,0.9090909090909091
2015-07-17,000510.CSI,alpha_110,0.8181818181818182
2015-07-17,000852.SH,alpha_110,0.7272727272727273
2015-07-17,000905.SH,alpha_110,0.6363636363636364
2015-07-17,000906.SH,alpha_110,1.0
2015-07-17,000928.SH,alpha_110,0.2727272727272727
2015-07-17,930050.CSI,alpha_110,0.5454545454545454
2015-07-17,931071.CSI,alpha_110,0.36363636363636365
2015-07-17,932000.CSI,alpha_110,0.45454545454545453
2015-07-17,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-20,000140.SH,alpha_110,0.09090909090909091
2015-07-20,000300.SH,alpha_110,1.0
2015-07-20,000510.CSI,alpha_110,0.7272727272727273
2015-07-20,000852.SH,alpha_110,0.8181818181818182
2015-07-20,000905.SH,alpha_110,0.6363636363636364
2015-07-20,000906.SH,alpha_110,0.9090909090909091
2015-07-20,000928.SH,alpha_110,0.2727272727272727
2015-07-20,930050.CSI,alpha_110,0.5454545454545454
2015-07-20,931071.CSI,alpha_110,0.36363636363636365
2015-07-20,932000.CSI,alpha_110,0.45454545454545453
2015-07-20,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-21,000140.SH,alpha_110,0.09090909090909091
2015-07-21,000300.SH,alpha_110,0.9090909090909091
2015-07-21,000510.CSI,alpha_110,0.7272727272727273
2015-07-21,000852.SH,alpha_110,0.8181818181818182
2015-07-21,000905.SH,alpha_110,0.6363636363636364
2015-07-21,000906.SH,alpha_110,1.0
2015-07-21,000928.SH,alpha_110,0.2727272727272727
2015-07-21,930050.CSI,alpha_110,0.5454545454545454
2015-07-21,931071.CSI,alpha_110,0.36363636363636365
2015-07-21,932000.CSI,alpha_110,0.45454545454545453
2015-07-21,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-22,000140.SH,alpha_110,0.09090909090909091
2015-07-22,000300.SH,alpha_110,1.0
2015-07-22,000510.CSI,alpha_110,0.6363636363636364
2015-07-22,000852.SH,alpha_110,0.9090909090909091
2015-07-22,000905.SH,alpha_110,0.7272727272727273
2015-07-22,000906.SH,alpha_110,0.8181818181818182
2015-07-22,000928.SH,alpha_110,0.2727272727272727
2015-07-22,930050.CSI,alpha_110,0.5454545454545454
2015-07-22,931071.CSI,alpha_110,0.36363636363636365
2015-07-22,932000.CSI,alpha_110,0.45454545454545453
2015-07-22,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-23,000140.SH,alpha_110,0.09090909090909091
2015-07-23,000300.SH,alpha_110,1.0
2015-07-23,000510.CSI,alpha_110,0.7272727272727273
2015-07-23,000852.SH,alpha_110,0.9090909090909091
2015-07-23,000905.SH,alpha_110,0.6363636363636364
2015-07-23,000906.SH,alpha_110,0.8181818181818182
2015-07-23,000928.SH,alpha_110,0.2727272727272727
2015-07-23,930050.CSI,alpha_110,0.5454545454545454
2015-07-23,931071.CSI,alpha_110,0.36363636363636365
2015-07-23,932000.CSI,alpha_110,0.45454545454545453
2015-07-23,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-24,000140.SH,alpha_110,0.09090909090909091
2015-07-24,000300.SH,alpha_110,0.9090909090909091
2015-07-24,000510.CSI,alpha_110,0.7272727272727273
2015-07-24,000852.SH,alpha_110,0.8181818181818182
2015-07-24,000905.SH,alpha_110,0.6363636363636364
2015-07-24,000906.SH,alpha_110,1.0
2015-07-24,000928.SH,alpha_110,0.2727272727272727
2015-07-24,930050.CSI,alpha_110,0.5454545454545454
2015-07-24,931071.CSI,alpha_110,0.36363636363636365
2015-07-24,932000.CSI,alpha_110,0.45454545454545453
2015-07-24,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-27,000140.SH,alpha_110,0.09090909090909091
2015-07-27,000300.SH,alpha_110,0.9090909090909091
2015-07-27,000510.CSI,alpha_110,0.7272727272727273
2015-07-27,000852.SH,alpha_110,0.8181818181818182
2015-07-27,000905.SH,alpha_110,0.6363636363636364
2015-07-27,000906.SH,alpha_110,1.0
2015-07-27,000928.SH,alpha_110,0.2727272727272727
2015-07-27,930050.CSI,alpha_110,0.5454545454545454
2015-07-27,931071.CSI,alpha_110,0.36363636363636365
2015-07-27,932000.CSI,alpha_110,0.45454545454545453
2015-07-27,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-28,000140.SH,alpha_110,0.09090909090909091
2015-07-28,000300.SH,alpha_110,0.7272727272727273
2015-07-28,000510.CSI,alpha_110,0.8181818181818182
2015-07-28,000852.SH,alpha_110,0.9090909090909091
2015-07-28,000905.SH,alpha_110,0.6363636363636364
2015-07-28,000906.SH,alpha_110,1.0
2015-07-28,000928.SH,alpha_110,0.36363636363636365
2015-07-28,930050.CSI,alpha_110,0.5454545454545454
2015-07-28,931071.CSI,alpha_110,0.2727272727272727
2015-07-28,932000.CSI,alpha_110,0.45454545454545453
2015-07-28,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-29,000140.SH,alpha_110,0.09090909090909091
2015-07-29,000300.SH,alpha_110,0.7272727272727273
2015-07-29,000510.CSI,alpha_110,0.9090909090909091
2015-07-29,000852.SH,alpha_110,0.8181818181818182
2015-07-29,000905.SH,alpha_110,0.6363636363636364
2015-07-29,000906.SH,alpha_110,1.0
2015-07-29,000928.SH,alpha_110,0.36363636363636365
2015-07-29,930050.CSI,alpha_110,0.5454545454545454
2015-07-29,931071.CSI,alpha_110,0.2727272727272727
2015-07-29,932000.CSI,alpha_110,0.45454545454545453
2015-07-29,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-30,000140.SH,alpha_110,0.09090909090909091
2015-07-30,000300.SH,alpha_110,0.8181818181818182
2015-07-30,000510.CSI,alpha_110,0.9090909090909091
2015-07-30,000852.SH,alpha_110,0.7272727272727273
2015-07-30,000905.SH,alpha_110,0.6363636363636364
2015-07-30,000906.SH,alpha_110,1.0
2015-07-30,000928.SH,alpha_110,0.36363636363636365
2015-07-30,930050.CSI,alpha_110,0.5454545454545454
2015-07-30,931071.CSI,alpha_110,0.2727272727272727
2015-07-30,932000.CSI,alpha_110,0.45454545454545453
2015-07-30,Au9999.SGE,alpha_110,0.18181818181818182
2015-07-31,000140.SH,alpha_110,0.09090909090909091
2015-07-31,000300.SH,alpha_110,0.8181818181818182
2015-07-31,000510.CSI,alpha_110,0.9090909090909091
2015-07-31,000852.SH,alpha_110,0.7272727272727273
2015-07-31,000905.SH,alpha_110,0.6363636363636364
2015-07-31,000906.SH,alpha_110,1.0
2015-07-31,000928.SH,alpha_110,0.36363636363636365
2015-07-31,930050.CSI,alpha_110,0.5454545454545454
2015-07-31,931071.CSI,alpha_110,0.2727272727272727
2015-07-31,932000.CSI,alpha_110,0.45454545454545453
2015-07-31,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-03,000140.SH,alpha_110,0.09090909090909091
2015-08-03,000300.SH,alpha_110,0.8181818181818182
2015-08-03,000510.CSI,alpha_110,0.9090909090909091
2015-08-03,000852.SH,alpha_110,0.7272727272727273
2015-08-03,000905.SH,alpha_110,0.6363636363636364
2015-08-03,000906.SH,alpha_110,1.0
2015-08-03,000928.SH,alpha_110,0.36363636363636365
2015-08-03,930050.CSI,alpha_110,0.5454545454545454
2015-08-03,931071.CSI,alpha_110,0.2727272727272727
2015-08-03,932000.CSI,alpha_110,0.45454545454545453
2015-08-03,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-04,000140.SH,alpha_110,0.09090909090909091
2015-08-04,000300.SH,alpha_110,0.8181818181818182
2015-08-04,000510.CSI,alpha_110,0.9090909090909091
2015-08-04,000852.SH,alpha_110,0.7272727272727273
2015-08-04,000905.SH,alpha_110,0.6363636363636364
2015-08-04,000906.SH,alpha_110,1.0
2015-08-04,000928.SH,alpha_110,0.36363636363636365
2015-08-04,930050.CSI,alpha_110,0.5454545454545454
2015-08-04,931071.CSI,alpha_110,0.2727272727272727
2015-08-04,932000.CSI,alpha_110,0.45454545454545453
2015-08-04,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-05,000140.SH,alpha_110,0.09090909090909091
2015-08-05,000300.SH,alpha_110,0.8181818181818182
2015-08-05,000510.CSI,alpha_110,0.9090909090909091
2015-08-05,000852.SH,alpha_110,0.7272727272727273
2015-08-05,000905.SH,alpha_110,0.6363636363636364
2015-08-05,000906.SH,alpha_110,1.0
2015-08-05,000928.SH,alpha_110,0.36363636363636365
2015-08-05,930050.CSI,alpha_110,0.5454545454545454
2015-08-05,931071.CSI,alpha_110,0.2727272727272727
2015-08-05,932000.CSI,alpha_110,0.45454545454545453
2015-08-05,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-06,000140.SH,alpha_110,0.09090909090909091
2015-08-06,000300.SH,alpha_110,0.8181818181818182
2015-08-06,000510.CSI,alpha_110,0.9090909090909091
2015-08-06,000852.SH,alpha_110,0.7272727272727273
2015-08-06,000905.SH,alpha_110,0.6363636363636364
2015-08-06,000906.SH,alpha_110,1.0
2015-08-06,000928.SH,alpha_110,0.36363636363636365
2015-08-06,930050.CSI,alpha_110,0.5454545454545454
2015-08-06,931071.CSI,alpha_110,0.2727272727272727
2015-08-06,932000.CSI,alpha_110,0.45454545454545453
2015-08-06,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-07,000140.SH,alpha_110,0.09090909090909091
2015-08-07,000300.SH,alpha_110,0.8181818181818182
2015-08-07,000510.CSI,alpha_110,0.9090909090909091
2015-08-07,000852.SH,alpha_110,0.7272727272727273
2015-08-07,000905.SH,alpha_110,0.6363636363636364
2015-08-07,000906.SH,alpha_110,1.0
2015-08-07,000928.SH,alpha_110,0.2727272727272727
2015-08-07,930050.CSI,alpha_110,0.5454545454545454
2015-08-07,931071.CSI,alpha_110,0.36363636363636365
2015-08-07,932000.CSI,alpha_110,0.45454545454545453
2015-08-07,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-10,000140.SH,alpha_110,0.09090909090909091
2015-08-10,000300.SH,alpha_110,0.8181818181818182
2015-08-10,000510.CSI,alpha_110,0.9090909090909091
2015-08-10,000852.SH,alpha_110,0.7272727272727273
2015-08-10,000905.SH,alpha_110,0.6363636363636364
2015-08-10,000906.SH,alpha_110,1.0
2015-08-10,000928.SH,alpha_110,0.2727272727272727
2015-08-10,930050.CSI,alpha_110,0.5454545454545454
2015-08-10,931071.CSI,alpha_110,0.36363636363636365
2015-08-10,932000.CSI,alpha_110,0.45454545454545453
2015-08-10,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-11,000140.SH,alpha_110,0.09090909090909091
2015-08-11,000300.SH,alpha_110,0.8181818181818182
2015-08-11,000510.CSI,alpha_110,0.9090909090909091
2015-08-11,000852.SH,alpha_110,0.7272727272727273
2015-08-11,000905.SH,alpha_110,0.6363636363636364
2015-08-11,000906.SH,alpha_110,1.0
2015-08-11,000928.SH,alpha_110,0.36363636363636365
2015-08-11,930050.CSI,alpha_110,0.5454545454545454
2015-08-11,931071.CSI,alpha_110,0.2727272727272727
2015-08-11,932000.CSI,alpha_110,0.45454545454545453
2015-08-11,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-12,000140.SH,alpha_110,0.09090909090909091
2015-08-12,000300.SH,alpha_110,0.8181818181818182
2015-08-12,000510.CSI,alpha_110,0.9090909090909091
2015-08-12,000852.SH,alpha_110,0.7272727272727273
2015-08-12,000905.SH,alpha_110,0.6363636363636364
2015-08-12,000906.SH,alpha_110,1.0
2015-08-12,000928.SH,alpha_110,0.36363636363636365
2015-08-12,930050.CSI,alpha_110,0.5454545454545454
2015-08-12,931071.CSI,alpha_110,0.2727272727272727
2015-08-12,932000.CSI,alpha_110,0.45454545454545453
2015-08-12,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-13,000140.SH,alpha_110,0.09090909090909091
2015-08-13,000300.SH,alpha_110,0.8181818181818182
2015-08-13,000510.CSI,alpha_110,0.9090909090909091
2015-08-13,000852.SH,alpha_110,0.7272727272727273
2015-08-13,000905.SH,alpha_110,0.6363636363636364
2015-08-13,000906.SH,alpha_110,1.0
2015-08-13,000928.SH,alpha_110,0.36363636363636365
2015-08-13,930050.CSI,alpha_110,0.5454545454545454
2015-08-13,931071.CSI,alpha_110,0.2727272727272727
2015-08-13,932000.CSI,alpha_110,0.45454545454545453
2015-08-13,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-14,000140.SH,alpha_110,0.09090909090909091
2015-08-14,000300.SH,alpha_110,0.8181818181818182
2015-08-14,000510.CSI,alpha_110,0.9090909090909091
2015-08-14,000852.SH,alpha_110,0.7272727272727273
2015-08-14,000905.SH,alpha_110,0.6363636363636364
2015-08-14,000906.SH,alpha_110,1.0
2015-08-14,000928.SH,alpha_110,0.36363636363636365
2015-08-14,930050.CSI,alpha_110,0.5454545454545454
2015-08-14,931071.CSI,alpha_110,0.2727272727272727
2015-08-14,932000.CSI,alpha_110,0.45454545454545453
2015-08-14,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-17,000140.SH,alpha_110,0.09090909090909091
2015-08-17,000300.SH,alpha_110,0.8181818181818182
2015-08-17,000510.CSI,alpha_110,0.9090909090909091
2015-08-17,000852.SH,alpha_110,0.7272727272727273
2015-08-17,000905.SH,alpha_110,0.6363636363636364
2015-08-17,000906.SH,alpha_110,1.0
2015-08-17,000928.SH,alpha_110,0.36363636363636365
2015-08-17,930050.CSI,alpha_110,0.5454545454545454
2015-08-17,931071.CSI,alpha_110,0.2727272727272727
2015-08-17,932000.CSI,alpha_110,0.45454545454545453
2015-08-17,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-18,000140.SH,alpha_110,0.09090909090909091
2015-08-18,000300.SH,alpha_110,0.8181818181818182
2015-08-18,000510.CSI,alpha_110,0.9090909090909091
2015-08-18,000852.SH,alpha_110,0.7272727272727273
2015-08-18,000905.SH,alpha_110,0.6363636363636364
2015-08-18,000906.SH,alpha_110,1.0
2015-08-18,000928.SH,alpha_110,0.36363636363636365
2015-08-18,930050.CSI,alpha_110,0.5454545454545454
2015-08-18,931071.CSI,alpha_110,0.2727272727272727
2015-08-18,932000.CSI,alpha_110,0.45454545454545453
2015-08-18,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-19,000140.SH,alpha_110,0.09090909090909091
2015-08-19,000300.SH,alpha_110,0.8181818181818182
2015-08-19,000510.CSI,alpha_110,0.9090909090909091
2015-08-19,000852.SH,alpha_110,0.7272727272727273
2015-08-19,000905.SH,alpha_110,0.6363636363636364
2015-08-19,000906.SH,alpha_110,1.0
2015-08-19,000928.SH,alpha_110,0.36363636363636365
2015-08-19,930050.CSI,alpha_110,0.5454545454545454
2015-08-19,931071.CSI,alpha_110,0.2727272727272727
2015-08-19,932000.CSI,alpha_110,0.45454545454545453
2015-08-19,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-20,000140.SH,alpha_110,0.09090909090909091
2015-08-20,000300.SH,alpha_110,0.8181818181818182
2015-08-20,000510.CSI,alpha_110,0.9090909090909091
2015-08-20,000852.SH,alpha_110,0.7272727272727273
2015-08-20,000905.SH,alpha_110,0.6363636363636364
2015-08-20,000906.SH,alpha_110,1.0
2015-08-20,000928.SH,alpha_110,0.2727272727272727
2015-08-20,930050.CSI,alpha_110,0.5454545454545454
2015-08-20,931071.CSI,alpha_110,0.36363636363636365
2015-08-20,932000.CSI,alpha_110,0.45454545454545453
2015-08-20,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-21,000140.SH,alpha_110,0.09090909090909091
2015-08-21,000300.SH,alpha_110,0.8181818181818182
2015-08-21,000510.CSI,alpha_110,0.9090909090909091
2015-08-21,000852.SH,alpha_110,0.7272727272727273
2015-08-21,000905.SH,alpha_110,0.6363636363636364
2015-08-21,000906.SH,alpha_110,1.0
2015-08-21,000928.SH,alpha_110,0.2727272727272727
2015-08-21,930050.CSI,alpha_110,0.5454545454545454
2015-08-21,931071.CSI,alpha_110,0.36363636363636365
2015-08-21,932000.CSI,alpha_110,0.45454545454545453
2015-08-21,Au9999.SGE,alpha_110,0.18181818181818182
2015-08-24,000140.SH,alpha_110,0.09090909090909091
2015-08-24,000300.SH,alpha_110,0.7272727272727273
2015-08-24,000510.CSI,alpha_110,0.8181818181818182
2015-08-24,000852.SH,alpha_110,0.9090909090909091
2015-08-24,000905.SH,alpha_110,0.6363636363636364
2015-08-24,000906.SH,alpha_110,1.0
