unique_id,factor_tag,ric,sample_count,start_date,end_date,abs_ric
000510.CSI,alpha018,-0.023513261415322534,1218,2016-01-04,2020-12-31,0.023513261415322534
000905.SH,alpha012,0.023444874027714266,1218,2016-01-04,2020-12-31,0.023444874027714266
000905.SH,alpha075,-0.023362733249480735,1218,2016-01-04,2020-12-31,0.023362733249480735
000300.SH,alpha055,0.023278606282465114,1218,2016-01-04,2020-12-31,0.023278606282465114
000906.SH,alpha088,-0.023265972055132648,1210,2016-01-04,2020-12-31,0.023265972055132648
000852.SH,alpha054,0.023237533334184005,1218,2016-01-04,2020-12-31,0.023237533334184005
Au9999.SGE,alpha041,0.023228654037435913,1218,2016-01-04,2020-12-31,0.023228654037435913
000906.SH,alpha018,0.023206655405740427,1213,2016-01-04,2020-12-31,0.023206655405740427
000928.SH,alpha050,0.023158424305987624,1218,2016-01-04,2020-12-31,0.023158424305987624
000510.CSI,alpha003,-0.02304042830704825,1218,2016-01-04,2020-12-31,0.02304042830704825
000928.SH,alpha057,-0.02300935767766948,1218,2016-01-04,2020-12-31,0.02300935767766948
930050.CSI,alpha035,0.02299474040696689,1185,2016-01-04,2020-12-31,0.02299474040696689
000905.SH,alpha007,-0.022950990550461337,1218,2016-01-04,2020-12-31,0.022950990550461337
000906.SH,alpha072,0.022910103015047232,1160,2016-01-05,2020-12-31,0.022910103015047232
000928.SH,alpha022,0.022907928238150216,1218,2016-01-04,2020-12-31,0.022907928238150216
932000.CSI,alpha026,-0.022907210033817862,1218,2016-01-04,2020-12-31,0.022907210033817862
930050.CSI,alpha012,0.022807037565611275,1216,2016-01-04,2020-12-31,0.022807037565611275
930050.CSI,alpha040,-0.022499886350595567,1208,2016-01-04,2020-12-31,0.022499886350595567
930050.CSI,alpha073,0.022363924035772774,1197,2016-01-04,2020-12-31,0.022363924035772774
000852.SH,alpha024,-0.022272078374552026,1118,2016-01-04,2020-12-31,0.022272078374552026
000300.SH,alpha031,-0.022271911217761543,1186,2016-01-20,2020-12-31,0.022271911217761543
000928.SH,alpha096,0.022256038810724285,1218,2016-01-04,2020-12-31,0.022256038810724285
931071.CSI,alpha078,0.02223021849533542,1218,2016-01-04,2020-12-31,0.02223021849533542
Au9999.SGE,alpha014,0.022112578187644477,1218,2016-01-04,2020-12-31,0.022112578187644477
000140.SH,alpha092,0.02211228928139283,1218,2016-01-04,2020-12-31,0.02211228928139283
000905.SH,alpha045,0.02210125060231987,1218,2016-01-04,2020-12-31,0.02210125060231987
000928.SH,alpha011,-0.02203159257521815,1218,2016-01-04,2020-12-31,0.02203159257521815
932000.CSI,alpha043,0.021895697452986477,1203,2016-01-04,2020-12-31,0.021895697452986477
000510.CSI,alpha029,-0.02173774434275086,1218,2016-01-04,2020-12-31,0.02173774434275086
000906.SH,alpha065,0.021581406916407444,1218,2016-01-04,2020-12-31,0.021581406916407444
000852.SH,alpha060,0.021552626011933567,1208,2016-01-04,2020-12-31,0.021552626011933567
931071.CSI,alpha039,0.021282683985473397,1216,2016-01-06,2020-12-31,0.021282683985473397
000510.CSI,alpha019,0.02124428507209743,1216,2016-01-06,2020-12-31,0.02124428507209743
Au9999.SGE,alpha074,0.021136849647699088,1218,2016-01-04,2020-12-31,0.021136849647699088
930050.CSI,alpha027,0.021130980079775,1218,2016-01-04,2020-12-31,0.021130980079775
000928.SH,alpha078,-0.021118448476133804,1218,2016-01-04,2020-12-31,0.021118448476133804
000300.SH,alpha060,0.021047350888751797,1206,2016-01-06,2020-12-31,0.021047350888751797
000300.SH,alpha004,0.020997824946620638,1208,2016-01-05,2020-12-31,0.020997824946620638
000300.SH,alpha010,0.020970108592641708,1216,2016-01-04,2020-12-31,0.020970108592641708
000140.SH,alpha034,-0.02096282567978559,1218,2016-01-04,2020-12-31,0.02096282567978559
000906.SH,alpha085,0.02095232003549314,1218,2016-01-04,2020-12-31,0.02095232003549314
000852.SH,alpha021,-0.020949042416331123,1218,2016-01-04,2020-12-31,0.020949042416331123
930050.CSI,alpha037,-0.02088986589904789,1017,2016-01-04,2020-12-31,0.02088986589904789
000852.SH,alpha034,-0.020877844415867305,1216,2016-01-04,2020-12-31,0.020877844415867305
931071.CSI,alpha085,0.020810168657520684,1218,2016-01-04,2020-12-31,0.020810168657520684
000905.SH,alpha011,0.020753607980376208,1218,2016-01-04,2020-12-31,0.020753607980376208
930050.CSI,alpha081,0.020627205342608163,1218,2016-01-04,2020-12-31,0.020627205342608163
000852.SH,alpha055,-0.020612434149502232,1218,2016-01-04,2020-12-31,0.020612434149502232
000300.SH,alpha001,0.020545116569571115,1176,2016-01-27,2020-12-31,0.020545116569571115
932000.CSI,alpha075,0.020494945664242703,1218,2016-01-04,2020-12-31,0.020494945664242703
000140.SH,alpha037,0.020431849170513522,1218,2016-01-04,2020-12-31,0.020431849170513522
Au9999.SGE,alpha060,0.020367740729935805,1218,2016-01-04,2020-12-31,0.020367740729935805
932000.CSI,alpha005,0.020328668545294998,1208,2016-01-04,2020-12-31,0.020328668545294998
000140.SH,alpha049,-0.020288694189215407,1218,2016-01-04,2020-12-31,0.020288694189215407
000140.SH,alpha051,-0.020288694189215407,1218,2016-01-04,2020-12-31,0.020288694189215407
000905.SH,alpha071,0.020256155163261413,1218,2016-01-04,2020-12-31,0.020256155163261413
000852.SH,alpha043,-0.020199811176846803,1203,2016-01-04,2020-12-31,0.020199811176846803
000510.CSI,alpha077,-0.020152780276993847,1218,2016-01-04,2020-12-31,0.020152780276993847
Au9999.SGE,alpha071,-0.020094575590921336,1218,2016-01-04,2020-12-31,0.020094575590921336
000905.SH,alpha034,0.020093257665186548,1218,2016-01-04,2020-12-31,0.020093257665186548
000906.SH,alpha031,0.02008167339758886,1198,2016-01-04,2020-12-31,0.02008167339758886
000300.SH,alpha101,0.020034691057823347,1217,2016-01-04,2020-12-31,0.020034691057823347
932000.CSI,alpha014,-0.02002533301402633,1214,2016-01-04,2020-12-31,0.02002533301402633
Au9999.SGE,alpha092,0.019993373654591886,1218,2016-01-04,2020-12-31,0.019993373654591886
Au9999.SGE,alpha016,-0.019957627527237794,1218,2016-01-04,2020-12-31,0.019957627527237794
931071.CSI,alpha101,-0.019805554191917436,1218,2016-01-04,2020-12-31,0.019805554191917436
932000.CSI,alpha061,0.01977713857668734,1218,2016-01-04,2020-12-31,0.01977713857668734
931071.CSI,alpha012,0.019740929633520584,1218,2016-01-04,2020-12-31,0.019740929633520584
930050.CSI,alpha049,-0.019697704356488016,1216,2016-01-04,2020-12-31,0.019697704356488016
930050.CSI,alpha051,-0.019697704356488016,1216,2016-01-04,2020-12-31,0.019697704356488016
000906.SH,alpha092,-0.01960008870809888,1218,2016-01-04,2020-12-31,0.01960008870809888
000300.SH,alpha072,0.01942545695012588,1106,2016-03-18,2020-12-31,0.01942545695012588
000905.SH,alpha040,-0.019263415000524198,1218,2016-01-04,2020-12-31,0.019263415000524198
000906.SH,alpha099,0.019244124517510786,1218,2016-01-04,2020-12-31,0.019244124517510786
Au9999.SGE,alpha036,0.01922136913804177,1065,2016-08-17,2020-12-31,0.01922136913804177
931071.CSI,alpha057,0.01918410704748687,1218,2016-01-04,2020-12-31,0.01918410704748687
000928.SH,alpha044,-0.019176124451644395,1218,2016-01-04,2020-12-31,0.019176124451644395
932000.CSI,alpha038,0.019172998750082056,1208,2016-01-04,2020-12-31,0.019172998750082056
000510.CSI,alpha021,-0.019145216866197134,1218,2016-01-04,2020-12-31,0.019145216866197134
000140.SH,alpha030,-0.019120279486220606,1218,2016-01-04,2020-12-31,0.019120279486220606
000905.SH,alpha003,0.01902131073019463,1218,2016-01-04,2020-12-31,0.01902131073019463
000510.CSI,alpha073,0.018988282482928748,1218,2016-01-04,2020-12-31,0.018988282482928748
000906.SH,alpha050,-0.018958185407727486,1218,2016-01-04,2020-12-31,0.018958185407727486
000300.SH,alpha094,-0.01891860768824584,1218,2016-01-04,2020-12-31,0.01891860768824584
000928.SH,alpha084,0.018914388023950495,1218,2016-01-04,2020-12-31,0.018914388023950495
000906.SH,alpha081,0.01891386410744303,1218,2016-01-04,2020-12-31,0.01891386410744303
931071.CSI,alpha026,-0.018910293489533044,1218,2016-01-04,2020-12-31,0.018910293489533044
000140.SH,alpha029,0.01876747038039934,1218,2016-01-04,2020-12-31,0.01876747038039934
Au9999.SGE,alpha020,0.01871453725806348,1218,2016-01-04,2020-12-31,0.01871453725806348
000852.SH,alpha030,-0.018693697184265213,1214,2016-01-04,2020-12-31,0.018693697184265213
Au9999.SGE,alpha022,0.018687267449401402,1218,2016-01-04,2020-12-31,0.018687267449401402
000928.SH,alpha004,-0.01867527661330286,1218,2016-01-04,2020-12-31,0.01867527661330286
932000.CSI,alpha049,0.018635822498351006,1216,2016-01-04,2020-12-31,0.018635822498351006
932000.CSI,alpha051,0.018635822498351006,1216,2016-01-04,2020-12-31,0.018635822498351006
931071.CSI,alpha011,-0.018617600836469368,1218,2016-01-04,2020-12-31,0.018617600836469368
000300.SH,alpha012,0.018511243948759262,1216,2016-01-04,2020-12-31,0.018511243948759262
930050.CSI,alpha075,-0.01829662798823132,1218,2016-01-04,2020-12-31,0.01829662798823132
000300.SH,alpha035,0.01828922867749527,1160,2016-02-15,2020-12-31,0.01828922867749527
000905.SH,alpha066,-0.01826890116496497,1218,2016-01-04,2020-12-31,0.01826890116496497
000140.SH,alpha007,0.01825781247203301,1218,2016-01-04,2020-12-31,0.01825781247203301
000300.SH,alpha045,-0.018202060045252898,1181,2016-01-27,2020-12-31,0.018202060045252898
000140.SH,alpha096,-0.01818034690646706,1218,2016-01-04,2020-12-31,0.01818034690646706
931071.CSI,alpha023,0.018155297166552887,1218,2016-01-04,2020-12-31,0.018155297166552887
000928.SH,alpha066,-0.018043626591252727,1218,2016-01-04,2020-12-31,0.018043626591252727
000852.SH,alpha071,-0.01804092942212216,1218,2016-01-04,2020-12-31,0.01804092942212216
000906.SH,alpha026,-0.01803737244232089,1218,2016-01-04,2020-12-31,0.01803737244232089
000852.SH,alpha042,-0.018001756919614042,1217,2016-01-04,2020-12-31,0.018001756919614042
932000.CSI,alpha085,-0.017935839450250023,1218,2016-01-04,2020-12-31,0.017935839450250023
Au9999.SGE,alpha018,-0.0178931812762553,1218,2016-01-04,2020-12-31,0.0178931812762553
932000.CSI,alpha094,0.017892422108067397,1218,2016-01-04,2020-12-31,0.017892422108067397
Au9999.SGE,alpha045,0.01776266608484803,1218,2016-01-04,2020-12-31,0.01776266608484803
000928.SH,alpha017,0.017752584316225617,1218,2016-01-04,2020-12-31,0.017752584316225617
000905.SH,alpha019,0.01772076971016332,1216,2016-01-06,2020-12-31,0.01772076971016332
932000.CSI,alpha045,0.01768918126946876,1198,2016-01-04,2020-12-31,0.01768918126946876
932000.CSI,alpha028,-0.017588014268948092,1217,2016-01-04,2020-12-31,0.017588014268948092
000906.SH,alpha006,-0.0175194616877248,1218,2016-01-04,2020-12-31,0.0175194616877248
000852.SH,alpha019,0.01747239281647578,965,2016-01-06,2020-12-31,0.01747239281647578
000510.CSI,alpha011,-0.017453653938084113,1218,2016-01-04,2020-12-31,0.017453653938084113
931071.CSI,alpha016,-0.017361060464627206,1218,2016-01-04,2020-12-31,0.017361060464627206
Au9999.SGE,alpha046,0.01724170888911943,1218,2016-01-04,2020-12-31,0.01724170888911943
000852.SH,alpha022,0.017204722106421304,1198,2016-01-04,2020-12-31,0.017204722106421304
931071.CSI,alpha008,-0.01719256301817828,1218,2016-01-04,2020-12-31,0.01719256301817828
000300.SH,alpha085,0.017191744892553786,1218,2016-01-04,2020-12-31,0.017191744892553786
931071.CSI,alpha015,-0.01715658326880907,1218,2016-01-04,2020-12-31,0.01715658326880907
932000.CSI,alpha035,-0.01715361731788071,1185,2016-01-04,2020-12-31,0.01715361731788071
000928.SH,alpha019,-0.017147392239599733,1216,2016-01-06,2020-12-31,0.017147392239599733
931071.CSI,alpha031,0.017128836720467236,1218,2016-01-04,2020-12-31,0.017128836720467236
930050.CSI,alpha098,0.01703087975773929,1178,2016-01-04,2020-12-31,0.01703087975773929
000510.CSI,alpha045,0.017018196274326557,1218,2016-01-04,2020-12-31,0.017018196274326557
932000.CSI,alpha054,0.017004756273761627,1218,2016-01-04,2020-12-31,0.017004756273761627
000852.SH,alpha072,-0.016979578397676724,1154,2016-01-05,2020-12-31,0.016979578397676724
932000.CSI,alpha055,0.01683225515179976,1218,2016-01-04,2020-12-31,0.01683225515179976
930050.CSI,alpha025,-0.01680367363199565,1198,2016-01-04,2020-12-31,0.01680367363199565
930050.CSI,alpha013,0.016797641009350453,1213,2016-01-04,2020-12-31,0.016797641009350453
000300.SH,alpha062,-0.01675375087880417,1218,2016-01-04,2020-12-31,0.01675375087880417
000852.SH,alpha007,-0.016657900299838792,1151,2016-01-04,2020-12-31,0.016657900299838792
000852.SH,alpha014,0.01661783345427516,1214,2016-01-04,2020-12-31,0.01661783345427516
000300.SH,alpha024,-0.016554860152405277,1026,2016-05-20,2020-12-31,0.016554860152405277
931071.CSI,alpha018,0.016524897925811823,1218,2016-01-04,2020-12-31,0.016524897925811823
930050.CSI,alpha014,-0.016345520949661508,1214,2016-01-04,2020-12-31,0.016345520949661508
000300.SH,alpha064,0.016309352038520387,1218,2016-01-04,2020-12-31,0.016309352038520387
932000.CSI,alpha031,-0.016275852801729163,1198,2016-01-04,2020-12-31,0.016275852801729163
930050.CSI,alpha053,-0.01619377442795755,1216,2016-01-04,2020-12-31,0.01619377442795755
000510.CSI,alpha081,0.016190390006673026,1218,2016-01-04,2020-12-31,0.016190390006673026
000906.SH,alpha027,-0.016175849779478686,1218,2016-01-04,2020-12-31,0.016175849779478686
000905.SH,alpha052,0.016162838324365398,1218,2016-01-04,2020-12-31,0.016162838324365398
Au9999.SGE,alpha012,0.016135347028871594,1218,2016-01-04,2020-12-31,0.016135347028871594
000906.SH,alpha004,0.016130945559801758,1209,2016-01-04,2020-12-31,0.016130945559801758
000510.CSI,alpha002,-0.016120603557242347,1218,2016-01-04,2020-12-31,0.016120603557242347
931071.CSI,alpha040,-0.016070629025132222,1218,2016-01-04,2020-12-31,0.016070629025132222
000852.SH,alpha040,0.016034355054299773,1208,2016-01-04,2020-12-31,0.016034355054299773
000852.SH,alpha101,0.015998497912957727,1217,2016-01-04,2020-12-31,0.015998497912957727
000906.SH,alpha024,-0.015852800658921015,1118,2016-01-04,2020-12-31,0.015852800658921015
932000.CSI,alpha006,0.01568150169696761,1218,2016-01-04,2020-12-31,0.01568150169696761
Au9999.SGE,alpha037,-0.01563149360912165,1064,2016-08-18,2020-12-31,0.01563149360912165
000906.SH,alpha042,0.015576661673443272,1217,2016-01-04,2020-12-31,0.015576661673443272
000928.SH,alpha081,0.015521282760818505,1218,2016-01-04,2020-12-31,0.015521282760818505
000928.SH,alpha043,-0.015500643119608496,1218,2016-01-04,2020-12-31,0.015500643119608496
000300.SH,alpha095,-0.01546542148155073,1218,2016-01-04,2020-12-31,0.01546542148155073
000905.SH,alpha094,-0.015353421121420399,1218,2016-01-04,2020-12-31,0.015353421121420399
932000.CSI,alpha012,0.015334165704287802,1216,2016-01-04,2020-12-31,0.015334165704287802
000905.SH,alpha043,0.015260318677313157,1218,2016-01-04,2020-12-31,0.015260318677313157
000300.SH,alpha088,-0.01523766588954999,1210,2016-01-04,2020-12-31,0.01523766588954999
000852.SH,alpha050,-0.015174293340758597,1218,2016-01-04,2020-12-31,0.015174293340758597
000852.SH,alpha073,-0.0151645848576785,1197,2016-01-04,2020-12-31,0.0151645848576785
000300.SH,alpha006,0.015163874435887764,1218,2016-01-04,2020-12-31,0.015163874435887764
930050.CSI,alpha008,-0.015125993124083695,1206,2016-01-04,2020-12-31,0.015125993124083695
000510.CSI,alpha008,0.015073910251285313,1218,2016-01-04,2020-12-31,0.015073910251285313
932000.CSI,alpha046,0.015046913693510829,1216,2016-01-04,2020-12-31,0.015046913693510829
932000.CSI,alpha098,-0.01501863435905078,1178,2016-01-04,2020-12-31,0.01501863435905078
931071.CSI,alpha035,0.014999101252570625,1218,2016-01-04,2020-12-31,0.014999101252570625
932000.CSI,alpha009,-0.014980921940262565,1216,2016-01-04,2020-12-31,0.014980921940262565
000905.SH,alpha078,0.014910560460336371,1218,2016-01-04,2020-12-31,0.014910560460336371
000852.SH,alpha027,-0.014870209941837794,1218,2016-01-04,2020-12-31,0.014870209941837794
930050.CSI,alpha072,-0.014869764162956526,1150,2016-01-05,2020-12-31,0.014869764162956526
931071.CSI,alpha001,0.014783342331123477,1218,2016-01-04,2020-12-31,0.014783342331123477
000510.CSI,alpha052,0.014738844622623573,1218,2016-01-04,2020-12-31,0.014738844622623573
Au9999.SGE,alpha033,-0.014663549461216941,1218,2016-01-04,2020-12-31,0.014663549461216941
000510.CSI,alpha040,-0.014555044877878221,1218,2016-01-04,2020-12-31,0.014555044877878221
Au9999.SGE,alpha009,-0.014528341518466242,1218,2016-01-04,2020-12-31,0.014528341518466242
930050.CSI,alpha042,-0.014413820313918798,1217,2016-01-04,2020-12-31,0.014413820313918798
932000.CSI,alpha016,0.014399765333561774,1213,2016-01-04,2020-12-31,0.014399765333561774
000906.SH,alpha005,0.014381518832560542,1208,2016-01-04,2020-12-31,0.014381518832560542
000928.SH,alpha033,0.01435132402940761,1218,2016-01-04,2020-12-31,0.01435132402940761
000906.SH,alpha066,0.014349192826349362,1207,2016-01-04,2020-12-31,0.014349192826349362
000906.SH,alpha060,-0.014266294706933823,1208,2016-01-04,2020-12-31,0.014266294706933823
931071.CSI,alpha072,-0.014262760135237395,1217,2016-01-05,2020-12-31,0.014262760135237395
Au9999.SGE,alpha098,0.014227924841241846,1218,2016-01-04,2020-12-31,0.014227924841241846
Au9999.SGE,alpha072,-0.01419851876122445,1205,2016-01-18,2020-12-31,0.01419851876122445
000510.CSI,alpha031,-0.014151857885293846,1218,2016-01-04,2020-12-31,0.014151857885293846
000852.SH,alpha066,0.014132788132625494,1207,2016-01-04,2020-12-31,0.014132788132625494
000906.SH,alpha023,0.014117977749138446,1218,2016-01-04,2020-12-31,0.014117977749138446
Au9999.SGE,alpha062,-0.014114236473511132,1218,2016-01-04,2020-12-31,0.014114236473511132
932000.CSI,alpha057,0.0140276898645737,1187,2016-01-04,2020-12-31,0.0140276898645737
000852.SH,alpha046,0.013943159085775224,1216,2016-01-04,2020-12-31,0.013943159085775224
000905.SH,alpha074,-0.013893192485660434,1218,2016-01-04,2020-12-31,0.013893192485660434
000140.SH,alpha017,-0.013861884498827134,1218,2016-01-04,2020-12-31,0.013861884498827134
931071.CSI,alpha054,-0.013851624175131992,1218,2016-01-04,2020-12-31,0.013851624175131992
000140.SH,alpha073,0.013809795042878405,1218,2016-01-04,2020-12-31,0.013809795042878405
000510.CSI,alpha017,-0.013794986714753344,1218,2016-01-04,2020-12-31,0.013794986714753344
931071.CSI,alpha005,-0.013744343678114817,1218,2016-01-04,2020-12-31,0.013744343678114817
932000.CSI,alpha011,0.013737571846103459,1214,2016-01-04,2020-12-31,0.013737571846103459
931071.CSI,alpha098,0.01370479120137189,1218,2016-01-04,2020-12-31,0.01370479120137189
000300.SH,alpha057,-0.013681259509476958,1164,2016-02-04,2020-12-31,0.013681259509476958
Au9999.SGE,alpha101,0.013655163715790777,1218,2016-01-04,2020-12-31,0.013655163715790777
000510.CSI,alpha096,0.013516932361497033,1218,2016-01-04,2020-12-31,0.013516932361497033
000852.SH,alpha015,0.013508873553224072,1218,2016-01-04,2020-12-31,0.013508873553224072
000905.SH,alpha042,0.013325357221795042,1218,2016-01-04,2020-12-31,0.013325357221795042
000852.SH,alpha026,0.013179257067648893,1218,2016-01-04,2020-12-31,0.013179257067648893
000852.SH,alpha038,0.013156243214435466,1208,2016-01-04,2020-12-31,0.013156243214435466
930050.CSI,alpha029,-0.013084203437563688,1206,2016-01-04,2020-12-31,0.013084203437563688
000928.SH,alpha042,-0.013083191106168013,1218,2016-01-04,2020-12-31,0.013083191106168013
932000.CSI,alpha017,-0.013046116776380519,1208,2016-01-04,2020-12-31,0.013046116776380519
000300.SH,alpha066,-0.0130121818820299,1204,2016-01-07,2020-12-31,0.0130121818820299
932000.CSI,alpha029,-0.013010934229194481,1206,2016-01-04,2020-12-31,0.013010934229194481
000510.CSI,alpha023,-0.012981041215535031,1218,2016-01-04,2020-12-31,0.012981041215535031
930050.CSI,alpha011,-0.012980870285552745,1214,2016-01-04,2020-12-31,0.012980870285552745
000905.SH,alpha037,0.012945713742782678,1218,2016-01-04,2020-12-31,0.012945713742782678
000852.SH,alpha017,0.012829355112364273,1208,2016-01-04,2020-12-31,0.012829355112364273
930050.CSI,alpha020,-0.012818889836558314,1216,2016-01-04,2020-12-31,0.012818889836558314
000300.SH,alpha050,-0.012789669599037178,1218,2016-01-04,2020-12-31,0.012789669599037178
000852.SH,alpha051,-0.01278446318140543,1216,2016-01-04,2020-12-31,0.01278446318140543
000852.SH,alpha049,-0.01278446318140543,1216,2016-01-04,2020-12-31,0.01278446318140543
000300.SH,alpha033,-0.01273569979804526,1217,2016-01-04,2020-12-31,0.01273569979804526
000906.SH,alpha012,0.012726732989386334,1216,2016-01-04,2020-12-31,0.012726732989386334
000928.SH,alpha098,-0.012705462502732408,1218,2016-01-04,2020-12-31,0.012705462502732408
930050.CSI,alpha001,-0.012691584237169337,1193,2016-01-04,2020-12-31,0.012691584237169337
000510.CSI,alpha071,0.01268319435169943,1218,2016-01-04,2020-12-31,0.01268319435169943
000300.SH,alpha008,0.012678017764106713,1200,2016-01-04,2020-12-31,0.012678017764106713
000906.SH,alpha010,0.012521743622271233,1216,2016-01-04,2020-12-31,0.012521743622271233
000140.SH,alpha066,0.012481659371298448,1218,2016-01-04,2020-12-31,0.012481659371298448
932000.CSI,alpha060,0.012476613166203363,1208,2016-01-04,2020-12-31,0.012476613166203363
Au9999.SGE,alpha026,-0.012428829054648684,1218,2016-01-04,2020-12-31,0.012428829054648684
000905.SH,alpha073,-0.012397529366394084,1218,2016-01-04,2020-12-31,0.012397529366394084
000852.SH,alpha008,-0.01235554483855463,1206,2016-01-04,2020-12-31,0.01235554483855463
932000.CSI,alpha096,0.012295652202312103,1218,2016-01-04,2020-12-31,0.012295652202312103
000510.CSI,alpha047,0.012291215230644107,1218,2016-01-04,2020-12-31,0.012291215230644107
000906.SH,alpha047,0.012279653635892545,1218,2016-01-04,2020-12-31,0.012279653635892545
000510.CSI,alpha043,0.012269186449479162,1218,2016-01-04,2020-12-31,0.012269186449479162
000852.SH,alpha023,-0.012129780663280432,1218,2016-01-04,2020-12-31,0.012129780663280432
931071.CSI,alpha047,0.012090979584016372,1218,2016-01-04,2020-12-31,0.012090979584016372
000906.SH,alpha041,-0.01205865737605852,1218,2016-01-04,2020-12-31,0.01205865737605852
000905.SH,alpha047,-0.011990393563525386,1218,2016-01-04,2020-12-31,0.011990393563525386
931071.CSI,alpha075,-0.011968140288100233,1218,2016-01-04,2020-12-31,0.011968140288100233
000905.SH,alpha101,-0.011948481614805025,1218,2016-01-04,2020-12-31,0.011948481614805025
000905.SH,alpha020,0.011913488387847218,1218,2016-01-04,2020-12-31,0.011913488387847218
931071.CSI,alpha037,0.011900469650203284,1218,2016-01-04,2020-12-31,0.011900469650203284
000300.SH,alpha046,-0.011840163270969485,1216,2016-01-04,2020-12-31,0.011840163270969485
000140.SH,alpha045,0.011835748737199428,1218,2016-01-04,2020-12-31,0.011835748737199428
Au9999.SGE,alpha050,0.011725090731395684,1218,2016-01-04,2020-12-31,0.011725090731395684
000905.SH,alpha026,-0.0116925314363694,1218,2016-01-04,2020-12-31,0.0116925314363694
000928.SH,alpha007,-0.011633507427883764,1218,2016-01-04,2020-12-31,0.011633507427883764
000928.SH,alpha036,0.011586692435732546,1218,2016-01-04,2020-12-31,0.011586692435732546
000510.CSI,alpha061,0.011464588135399103,1218,2016-01-04,2020-12-31,0.011464588135399103
000140.SH,alpha024,-0.01124454021705332,1218,2016-01-04,2020-12-31,0.01124454021705332
000928.SH,alpha047,0.011145978371037025,1218,2016-01-04,2020-12-31,0.011145978371037025
931071.CSI,alpha002,0.011123146416693291,1218,2016-01-04,2020-12-31,0.011123146416693291
930050.CSI,alpha003,0.011115053985516375,1218,2016-01-04,2020-12-31,0.011115053985516375
000905.SH,alpha060,-0.011084762241899745,1218,2016-01-04,2020-12-31,0.011084762241899745
000510.CSI,alpha005,0.011074723878124868,1218,2016-01-04,2020-12-31,0.011074723878124868
000140.SH,alpha085,0.011057462509668775,1218,2016-01-04,2020-12-31,0.011057462509668775
932000.CSI,alpha037,0.010845535486161371,1154,2016-01-04,2020-09-24,0.010845535486161371
000300.SH,alpha011,-0.010831434061293862,1214,2016-01-04,2020-12-31,0.010831434061293862
000905.SH,alpha088,-0.010795302776592509,1218,2016-01-04,2020-12-31,0.010795302776592509
930050.CSI,alpha083,0.010721037571815134,1211,2016-01-04,2020-12-31,0.010721037571815134
930050.CSI,alpha052,-0.010710005152932809,977,2016-01-04,2020-12-31,0.010710005152932809
000510.CSI,alpha075,0.01070844155191621,1218,2016-01-04,2020-12-31,0.01070844155191621
000300.SH,alpha074,-0.010622933945422424,1218,2016-01-04,2020-12-31,0.010622933945422424
000852.SH,alpha053,0.010576971438761087,1216,2016-01-04,2020-12-31,0.010576971438761087
931071.CSI,alpha036,0.010551810657549236,1218,2016-01-04,2020-12-31,0.010551810657549236
000906.SH,alpha061,-0.010548995815414191,1218,2016-01-04,2020-12-31,0.010548995815414191
931071.CSI,alpha025,-0.01047991721433086,1218,2016-01-04,2020-12-31,0.01047991721433086
932000.CSI,alpha001,-0.01045207948145864,1193,2016-01-04,2020-12-31,0.01045207948145864
000510.CSI,alpha007,-0.010452012977883429,1218,2016-01-04,2020-12-31,0.010452012977883429
Au9999.SGE,alpha003,0.010416335182630937,1218,2016-01-04,2020-12-31,0.010416335182630937
000510.CSI,alpha025,0.01037293927404682,1218,2016-01-04,2020-12-31,0.01037293927404682
Au9999.SGE,alpha075,0.010352616923129224,1218,2016-01-04,2020-12-31,0.010352616923129224
930050.CSI,alpha060,-0.010339926930676244,1208,2016-01-04,2020-12-31,0.010339926930676244
000906.SH,alpha016,0.01029931977564629,1213,2016-01-04,2020-12-31,0.01029931977564629
000928.SH,alpha029,-0.010254231788074863,1218,2016-01-04,2020-12-31,0.010254231788074863
000852.SH,alpha092,-0.010204349667464167,1218,2016-01-04,2020-12-31,0.010204349667464167
000852.SH,alpha081,-0.0101584845455047,1218,2016-01-04,2020-12-31,0.0101584845455047
000510.CSI,alpha024,-0.010146607406841316,1218,2016-01-04,2020-12-31,0.010146607406841316
000852.SH,alpha075,0.009947526365344217,1218,2016-01-04,2020-12-31,0.009947526365344217
000510.CSI,alpha012,0.009945806409007068,1218,2016-01-04,2020-12-31,0.009945806409007068
931071.CSI,alpha052,0.009914447851027458,1218,2016-01-04,2020-12-31,0.009914447851027458
000928.SH,alpha049,0.0098722858289532,1218,2016-01-04,2020-12-31,0.0098722858289532
000928.SH,alpha051,0.0098722858289532,1218,2016-01-04,2020-12-31,0.0098722858289532
000300.SH,alpha016,0.009861391071187978,1213,2016-01-04,2020-12-31,0.009861391071187978
932000.CSI,alpha027,-0.009740328706612839,1218,2016-01-04,2020-12-31,0.009740328706612839
000905.SH,alpha005,0.009734688679127877,1218,2016-01-04,2020-12-31,0.009734688679127877
000300.SH,alpha065,-0.009728318218868425,1218,2016-01-04,2020-12-31,0.009728318218868425
000510.CSI,alpha015,0.009720222982376394,1218,2016-01-04,2020-12-31,0.009720222982376394
000300.SH,alpha005,0.009717459116347823,1206,2016-01-06,2020-12-31,0.009717459116347823
000905.SH,alpha014,0.00970593667611928,1218,2016-01-04,2020-12-31,0.00970593667611928
000510.CSI,alpha050,0.00970518571704666,1218,2016-01-04,2020-12-31,0.00970518571704666
